"probability","observed_nonfloor","overall_raw_nonfloor","complier_raw_nonfloor"
0.72,0.836862310742941,0.831195964950069,0.829358249825855
0.7205,0.836862310742941,0.831592100056722,0.829735317636115
0.721,0.836862310742941,0.831971626145842,0.830177226916589
0.7215,0.836862310742941,0.83238692704259,0.830504596496503
0.722,0.836862310742941,0.83274862089158,0.830881349399759
0.7225,0.836862310742941,0.833121745976453,0.831221875760187
0.723,0.836862310742941,0.833445674582821,0.831643357161534
0.7235,0.836862310742941,0.833817996370704,0.832013468790585
0.724,0.836862310742941,0.834158878103324,0.832431542681915
0.7245,0.836862310742941,0.83445613175158,0.832833563291404
0.725,0.836862310742941,0.834786441100927,0.833206715003134
0.7255,0.836862310742941,0.835180423890467,0.83359362558791
0.726,0.836862310742941,0.835566245219343,0.833952661077454
0.7265,0.836862310742941,0.835971804584276,0.834274017987186
0.727,0.836862310742941,0.836287566120627,0.834575021055952
0.7275,0.836862310742941,0.836629210244611,0.834978575276918
0.728,0.836862310742941,0.836962267198327,0.835346992179839
0.7285,0.836862310742941,0.837329846875011,0.835751438883079
0.729,0.836862310742941,0.837727818074534,0.836155957871788
0.7295,0.836862310742941,0.838049956720111,0.836518149231653
0.73,0.836862310742941,0.83839351495798,0.836868602132639
0.7305,0.836862310742941,0.838694575065144,0.837221146997455
0.731,0.836862310742941,0.839085465984418,0.837577392161489
0.7315,0.836862310742941,0.839394257441241,0.83793514543298
0.732,0.836862310742941,0.839805235526355,0.83831802095879
0.7325,0.836862310742941,0.840200942329194,0.838638833036065
0.733,0.836862310742941,0.840585633162829,0.838966471540203
0.7335,0.836862310742941,0.840986065107287,0.839298292586825
0.734,0.836862310742941,0.841344938730773,0.839727740520969
0.7345,0.836862310742941,0.841744563366277,0.840070925104912
0.735,0.836862310742941,0.842165650611832,0.8404456767021
0.7355,0.836862310742941,0.84255640255186,0.840844289957603
0.736,0.836862310742941,0.84291960273681,0.841213212530924
0.7365,0.836862310742941,0.843250429060397,0.841595094412035
0.737,0.836862310742941,0.843724314117961,0.841994369563496
0.7375,0.836862310742941,0.844069909504172,0.842428157260011
0.738,0.836862310742941,0.844473993671896,0.842765543418834
0.7385,0.836862310742941,0.844822828310192,0.843179904216247
0.739,0.836862310742941,0.845196370106524,0.843527077856993
0.7395,0.836862310742941,0.84560645264377,0.843901677712267
0.74,0.836862310742941,0.845948402275383,0.844328646556055
0.7405,0.836862310742941,0.846362367112456,0.844663590850445
0.741,0.836862310742941,0.846763143147193,0.844970404499086
0.7415,0.836862310742941,0.847170456119874,0.84542090178877
0.742,0.836862310742941,0.847534897619291,0.845766378843138
0.7425,0.837898502977677,0.847883380544757,0.846159462155693
0.743,0.839354518455546,0.84829609644234,0.846541642427087
0.7435,0.840456270117079,0.848690841420225,0.846953612896252
0.744,0.841181237837953,0.849047087909936,0.847317035516803
0.7445,0.841347372185172,0.849395154961222,0.847660125461746
0.745,0.842216339014175,0.849757760309893,0.848072903931803
0.7455,0.845166958090381,0.850156409918423,0.848446368375124
0.746,0.845759514416569,0.850536456270563,0.848843749204855
0.7465,0.846231441924551,0.850893765204187,0.849236098630098
0.747,0.846925107608453,0.851268115117444,0.849577435725878
0.7475,0.847504480344855,0.851571716955469,0.850013445199442
0.748,0.847922184660641,0.851892020628511,0.85037229253687
0.7485,0.848681937159174,0.852295537239172,0.850784158611644
0.749,0.85010107063032,0.852694420006248,0.851114941485752
0.7495,0.85010107063032,0.853025022135589,0.851497539695718
0.75,0.85028757706411,0.853403775552143,0.851815732737241
0.7505,0.852265400436647,0.853738946641509,0.852217287405043
0.751,0.853442082637757,0.854125291724753,0.852609995381657
0.7515,0.85394995962936,0.854586587371659,0.852955372398116
0.752,0.854374263798043,0.854965376725624,0.853332799631881
0.7525,0.854374263798043,0.855386182240024,0.853697675025447
0.753,0.854374263798043,0.855775775383292,0.854081361498393
0.7535,0.855807923847885,0.856194321457027,0.854579843313817
0.754,0.856554765703285,0.856610524130252,0.854936139460841
0.7545,0.857999124803296,0.8569810417691,0.855331542767318
0.755,0.858581213504869,0.857441259033542,0.855727538386533
0.7555,0.858581213504869,0.857845313495912,0.856099786098352
0.756,0.858581213504869,0.858197559970023,0.856468952805354
0.7565,0.858581213504869,0.858549418731816,0.856835527157892
0.757,0.858581213504869,0.858895457572665,0.857258513957402
0.7575,0.858581213504869,0.859350645148752,0.857649526036493
0.758,0.858581213504869,0.85977777052617,0.858017018232021
0.7585,0.858581213504869,0.860129979833931,0.858397020269361
0.759,0.858581213504869,0.860497831347501,0.858744090494499
0.7595,0.85865503421998,0.86084892667293,0.859126160567451
0.76,0.859181670993289,0.861226868260937,0.859575018507836
0.7605,0.86089698811906,0.861636626029294,0.859976010475968
0.761,0.862069667650158,0.862004372012172,0.86034966265659
0.7615,0.862487022165258,0.86239967947934,0.860676098980344
0.762,0.862723942262797,0.862705717962166,0.861039751980304
0.7625,0.863221975681303,0.86316181825389,0.861467181797418
0.763,0.863814418478179,0.863534946082682,0.861876708415522
0.7635,0.864771830723392,0.863906310715728,0.862287536653857
0.764,0.865596433367651,0.864216330955208,0.862633908233039
0.7645,0.866804381349367,0.864703597918801,0.863031580701519
0.765,0.866804381349367,0.865159973294921,0.863436926710067
0.7655,0.866804381349367,0.865516090234939,0.863828292802364
0.766,0.867637112692198,0.865916225342868,0.864167344404541
0.7665,0.868821822181878,0.86627048963767,0.864587757790671
0.767,0.86922090760659,0.866711819607732,0.865018598194827
0.7675,0.870824376213852,0.867106361847094,0.865369550123601
0.768,0.870824376213852,0.867563817213996,0.865717685439328
0.7685,0.870824376213852,0.867992538928769,0.86609714808312
0.769,0.870912615004874,0.868360697794571,0.866479308311458
0.7695,0.871103558285215,0.86876119770884,0.866904057274307
0.77,0.872415847662264,0.869092815627309,0.867283903656824
0.7705,0.873512128077957,0.869438128075227,0.867718348112517
0.771,0.874664909861152,0.869813530376127,0.868151081744468
0.7715,0.874785691488859,0.870228754254739,0.86850911228925
0.772,0.876988909978653,0.870540916866865,0.868828926032946
0.7725,0.878155663890501,0.870921317312801,0.869180193706037
0.773,0.878690015641386,0.871278912611861,0.869526558928492
0.7735,0.878690015641386,0.871689539191622,0.8698889275273
0.774,0.878690015641386,0.872028484501125,0.870294901343602
0.7745,0.878690015641386,0.872439808986763,0.870634960177647
0.775,0.878690015641386,0.872853599794992,0.871018992938481
0.7755,0.878690015641386,0.873224377235604,0.871372868115219
0.776,0.878690015641386,0.873618341003329,0.871752416387943
0.7765,0.878690015641386,0.874001095817924,0.872136959085167
0.777,0.878690015641386,0.874390633462403,0.872544099320325
0.7775,0.878690015641386,0.874778666071958,0.872960153759773
0.778,0.878690015641386,0.875192022211167,0.873303880708604
0.7785,0.878690015641386,0.875622266590277,0.873669367264223
0.779,0.878690015641386,0.87599063852745,0.874060546195463
0.7795,0.878690015641386,0.876422603227405,0.874508531144529
0.78,0.878690015641386,0.876899884958901,0.874852787055304
0.7805,0.878690015641386,0.877347067843568,0.875241659624074
0.781,0.878690015641386,0.877766195250868,0.875654755458229
0.7815,0.878690015641386,0.878140151471673,0.876010018469055
0.782,0.878690015641386,0.878545662507959,0.8764463186783
0.7825,0.878690015641386,0.878896552244218,0.876911884103488
0.783,0.878690015641386,0.879266029881441,0.877347070422689
0.7835,0.878690015641386,0.879740508375758,0.877767039945237
0.784,0.878690015641386,0.880057750443616,0.878143443446806
0.7845,0.878690015641386,0.880517547352386,0.878539850062221
0.785,0.878690015641386,0.880821843552724,0.878907415339419
0.7855,0.878690015641386,0.88115617949872,0.879284220562268
0.786,0.878690015641386,0.881553571663507,0.879731862928575
0.7865,0.878690015641386,0.881994480560029,0.880061039611131
0.787,0.878690015641386,0.882330704075854,0.880488994357953
0.7875,0.878690015641386,0.882769863724603,0.880812425064382
0.788,0.878690015641386,0.883174037408409,0.881150254254928
0.7885,0.878690015641386,0.883633247893049,0.881540606335134
0.789,0.878690015641386,0.883966831289267,0.881966522758238
0.7895,0.878690015641386,0.884417256410976,0.88232953370254
0.79,0.878690015641386,0.884835834818407,0.882795435096176
0.7905,0.879456742665857,0.8853037436252,0.883226969460839
0.791,0.88062131393586,0.885682304298266,0.883660409678261
0.7915,0.880940444728954,0.886038222966442,0.884057579170152
0.792,0.881735201542962,0.886427192787318,0.884521238754304
0.7925,0.882563324022744,0.886872364196737,0.884964573013972
0.793,0.884034969373487,0.887304188188053,0.885387330772665
0.7935,0.884959218570691,0.887756223444752,0.885769706996434
0.794,0.886070892317709,0.888199941551179,0.886142566084515
0.7945,0.886334089244092,0.88866036733846,0.886562115037997
0.795,0.886334089244092,0.889016627491178,0.887048462374531
0.7955,0.886334089244092,0.889385740265684,0.887426515972026
0.796,0.886334089244092,0.889822374782943,0.887896986453046
0.7965,0.886334089244092,0.890244342004066,0.888323964109128
0.797,0.886346899304527,0.890687318082382,0.888746742292577
0.7975,0.88747752162846,0.891130911039771,0.889141246000929
0.798,0.888602639379145,0.891602464302812,0.889539525011976
0.7985,0.889118211885162,0.891961706218342,0.889929077398292
0.799,0.889886948631847,0.892447479473159,0.890421767132831
0.7995,0.890980908142968,0.892811227611047,0.890841906342541
0.8,0.891559650875625,0.893270886469859,0.89128526768578
0.8005,0.892514389815246,0.893597556734845,0.891665239927101
0.801,0.893702406692557,0.894061479219564,0.892071848256007
0.8015,0.895337829406047,0.894409595261182,0.892526882350311
0.802,0.896766740543662,0.89482138881448,0.892933000494309
0.8025,0.897235441613562,0.895240881582993,0.893367014570113
0.803,0.897411054289019,0.895690662070276,0.893778308230551
0.8035,0.897411054289019,0.896104373217085,0.89418011292786
0.804,0.897411054289019,0.896484440128847,0.894573343900619
0.8045,0.897411054289019,0.896937897152614,0.894938572271347
0.805,0.897411054289019,0.897369690694258,0.895338992563393
0.8055,0.897411054289019,0.897819695739055,0.895785927240278
0.806,0.897411054289019,0.898224704720747,0.896213465982098
0.8065,0.899610668647864,0.898638423494439,0.896544646254748
0.807,0.90045358611871,0.899049366369199,0.897029013508693
0.8075,0.901005132656153,0.899440648442589,0.897488335346882
0.808,0.901005132656153,0.899873819322673,0.897863852793335
0.8085,0.901972009371854,0.900302198592279,0.898259622717984
0.809,0.902993498078416,0.900738777904284,0.898682976862545
0.8095,0.903846513314084,0.901138463574477,0.899075627702915
0.81,0.904138826363047,0.901488405599916,0.899479551950737
0.8105,0.905194812794331,0.901900543971489,0.899972053351015
0.811,0.905958954301843,0.90229284945212,0.900385947517559
0.8115,0.906566230766199,0.902781336807498,0.900842960079471
0.812,0.90784042024571,0.903250997926399,0.901216514454447
0.8125,0.908053571717931,0.90370933131716,0.901621149062907
0.813,0.908053571717931,0.904111502155232,0.902019944642041
0.8135,0.908053571717931,0.904551745772356,0.902442391135423
0.814,0.908053571717931,0.904939570862046,0.902969022430373
0.8145,0.908053571717931,0.905386747622818,0.903428600273716
0.815,0.909235435715594,0.905786753893,0.903795696724266
0.8155,0.909780127198905,0.906161382010824,0.904189984382555
0.816,0.910915028997649,0.906455644007642,0.904620600992503
0.8165,0.911510310479283,0.906832751299851,0.90503053323208
0.817,0.911831871793477,0.907253286908742,0.905478304878967
0.8175,0.913041641602823,0.907705119696299,0.905888996370363
0.818,0.914923572565032,0.908130743131296,0.90623809741536
0.8185,0.914923572565032,0.908484712468983,0.906543689324345
0.819,0.914923572565032,0.908855669715206,0.906921936923042
0.8195,0.914923572565032,0.909249251904604,0.907392987512164
0.82,0.914923572565032,0.909635715476646,0.907796456331301
0.8205,0.914923572565032,0.910076635320108,0.908220271574498
0.821,0.914923572565032,0.910488750685095,0.90858613754596
0.8215,0.914923572565032,0.910881073407041,0.908939562108287
0.822,0.914923572565032,0.91135730733361,0.90935074950787
0.8225,0.914923572565032,0.911780442417212,0.90983001425481
0.823,0.914923572565032,0.91222644223084,0.910273286303404
0.8235,0.914923572565032,0.912665768197528,0.910702835304298
0.824,0.914923572565032,0.913160302608452,0.911096652118332
0.8245,0.914923572565032,0.913521980919501,0.911584984014704
0.825,0.914923572565032,0.91389597476978,0.912056329929914
0.8255,0.914923572565032,0.914315484238738,0.912479944014979
0.826,0.914923572565032,0.914654244096517,0.913007796410498
0.8265,0.914923572565032,0.915042097813263,0.913402359150407
0.827,0.914923572565032,0.915522216511055,0.913785821161357
0.8275,0.914923572565032,0.915908513511702,0.91420821105525
0.828,0.914923572565032,0.916316692827944,0.914554137899375
0.8285,0.914923572565032,0.91676623753878,0.914917805222824
0.829,0.914923572565032,0.917218753464595,0.915351451293891
0.8295,0.914923572565032,0.917660495421881,0.915768861303161
0.83,0.914923572565032,0.918072321488106,0.916178741651245
0.8305,0.914923572565032,0.91857132727941,0.916649066415654
0.831,0.914923572565032,0.918910025246816,0.917072143508568
0.8315,0.914923572565032,0.919394400506431,0.917577259117957
0.832,0.914923572565032,0.919723148072542,0.917935395355629
0.8325,0.914923572565032,0.920156230542613,0.918415830971505
0.833,0.914923572565032,0.920608168979005,0.9187754958498
0.8335,0.914923572565032,0.921050428493765,0.919170178225701
0.834,0.914923572565032,0.921588308313247,0.919570264391175
0.8345,0.914923572565032,0.922025957608443,0.919910834949694
0.835,0.914923572565032,0.922415477729386,0.920314374902805
0.8355,0.914923572565032,0.922849136008803,0.920784089646022
0.836,0.914923572565032,0.923416420156022,0.921197857641523
0.8365,0.914923572565032,0.923805992423174,0.9216742578019
0.837,0.914923572565032,0.924275553999172,0.92210608263157
0.8375,0.914923572565032,0.924703973682151,0.922488560250877
0.838,0.914923572565032,0.925264777494526,0.922897607356423
0.8385,0.914923572565032,0.925693987004456,0.923414698646715
0.839,0.914923572565032,0.926181835656696,0.923803388548711
0.8395,0.915080992052533,0.926588381825334,0.924238306827076
0.84,0.916245443173214,0.927000077853737,0.924677317110674
0.8405,0.916931243890897,0.927442183607473,0.925292092583564
0.841,0.918294438049053,0.927924254298536,0.925726413365696
0.8415,0.919045603072286,0.928355953137989,0.92618959565688
0.842,0.919531122369931,0.928795302348179,0.926626752639095
0.8425,0.920454620658188,0.929159911416312,0.927024494934597
0.843,0.921861093663355,0.92963848379094,0.927494728520492
0.8435,0.923682404914735,0.930048397710898,0.927949320247734
0.844,0.924406536363323,0.930477044980767,0.928417525768828
0.8445,0.925138426718842,0.930894684582945,0.92882695989336
0.845,0.925861972755831,0.931358605618083,0.929212993710953
0.8455,0.927721666837402,0.931793087935884,0.92964944033126
0.846,0.928162870761217,0.932311004231226,0.930122989629194
0.8465,0.928162870761217,0.932768024603031,0.93057682820009
0.847,0.929355650716793,0.933220354579425,0.930968566842706
0.8475,0.930114793768805,0.93362525457071,0.931452902816241
0.848,0.930517261438021,0.934016092011704,0.931857924335798
0.8485,0.931374183713974,0.934484939629249,0.932353038356904
0.849,0.931374183713974,0.934847770370773,0.932807556357879
0.8495,0.931374183713974,0.935279527406414,0.933304901498255
0.85,0.931374183713974,0.935755830348541,0.933693242482866
0.8505,0.931374183713974,0.936044629623286,0.934068216563074
0.851,0.932047259582635,0.936537799324999,0.934541845431289
0.8515,0.934441348944175,0.936952939535891,0.934920135653843
0.852,0.934547940982181,0.937308065392431,0.935415483250032
0.8525,0.93482257268334,0.93775781314398,0.93580872695553
0.853,0.935807123804937,0.938182769513929,0.936151223805805
0.8535,0.936025613030489,0.938568771003015,0.936646420779448
0.854,0.936927879457158,0.939040061589291,0.937064857336161
0.8545,0.937645541772401,0.939492393251459,0.93753316773743
0.855,0.937685010834339,0.939899099723754,0.937953035241472
0.8555,0.939097951801063,0.940349122133319,0.938350071615574
0.856,0.940676780788191,0.94084471393936,0.938755497075146
0.8565,0.940786231771823,0.941314499933191,0.939168426022517
0.857,0.941946089998025,0.941816179066361,0.939576730530287
0.8575,0.943343827694627,0.942232817617464,0.939986828736833
0.858,0.943854547762736,0.94273518866418,0.94047101350141
0.8585,0.944177994683798,0.94316741395625,0.940921573638294
0.859,0.945986687700172,0.94362690825543,0.941451238863155
0.8595,0.946884340069479,0.944039498736105,0.941947533112913
0.86,0.946884340069479,0.944424287923732,0.942371983066311
0.8605,0.946884340069479,0.944864633581068,0.942807057173496
0.861,0.946884340069479,0.945295916834353,0.943214253325661
0.8615,0.946884340069479,0.94571943909513,0.943715920663733
0.862,0.946884340069479,0.946169829793002,0.944120667981159
0.8625,0.946884340069479,0.946633229014817,0.944503720303772
0.863,0.946884340069479,0.947055531876297,0.945001788323605
0.8635,0.946884340069479,0.94746357820928,0.945459427651765
0.864,0.946884340069479,0.947945214897665,0.945922990267541
0.8645,0.946884340069479,0.948399533100356,0.946372399880999
0.865,0.946884340069479,0.948882012065712,0.946793673584143
0.8655,0.946884340069479,0.949300761145209,0.947230440425314
0.866,0.946884340069479,0.949768203019255,0.947746764328511
0.8665,0.946884340069479,0.950282449066485,0.948147597489898
0.867,0.946884340069479,0.950746875254076,0.948613551785999
0.8675,0.946884340069479,0.951201692080726,0.949078538579515
0.868,0.946884340069479,0.951656347737204,0.949539838020844
0.8685,0.946884340069479,0.952126474030486,0.950013105915292
0.869,0.946884340069479,0.952594876054491,0.950494553141795
0.8695,0.946884340069479,0.953078156032418,0.950985836704194
0.87,0.946884340069479,0.953629424167469,0.951379373404123
0.8705,0.946884340069479,0.95411612577116,0.951863417101741
0.871,0.946884340069479,0.954507746610805,0.95235680231671
0.8715,0.946884340069479,0.954960802355272,0.952792397568988
0.872,0.946884340069479,0.955492802373129,0.953249649770398
0.8725,0.946884340069479,0.955981616708234,0.953757746278829
0.873,0.946884340069479,0.9565510269889,0.954254088475385
0.8735,0.946884340069479,0.956963647741245,0.954692442121474
0.874,0.946884340069479,0.957457569380587,0.955202094551353
0.8745,0.947807378830601,0.957977129906139,0.955678775819579
0.875,0.949401491066326,0.958454943245146,0.956282231666251
0.8755,0.949882767333952,0.958834913629224,0.956787291370453
0.876,0.949882767333952,0.959263550199368,0.957227257406653
0.8765,0.952074558022418,0.959775286604781,0.957820406490883
0.877,0.952848427826789,0.960280390177815,0.958323034012711
0.8775,0.954094794034878,0.960716645182455,0.958758391425118
0.878,0.955726856781324,0.96126121346345,0.95917726094506
0.8785,0.955845666941535,0.96169478697827,0.959654846253794
0.879,0.956963194861436,0.962101773682065,0.960135329067564
0.8795,0.957678728192029,0.962592414908013,0.960615474429329
0.88,0.958360735087577,0.963074896183601,0.96111815289743
0.8805,0.958979779644312,0.963561211112918,0.961586031745282
0.881,0.960407024453397,0.964025637217472,0.962045214248456
0.8815,0.961555780146514,0.964440110707046,0.962519172233634
0.882,0.961555780146514,0.964979050420751,0.963043432086469
0.8825,0.961555780146514,0.965460059213608,0.963548748154824
0.883,0.961751988952202,0.96600525108769,0.963983462556763
0.8835,0.962997320614568,0.9664376666964,0.964420959933548
0.884,0.963758746543564,0.966895058277268,0.964988964916493
0.8845,0.964397235179709,0.96749697325602,0.965478300453921
0.885,0.964397235179709,0.968028348369345,0.966021756229208
0.8855,0.964397235179709,0.968552499502436,0.966462559871827
0.886,0.964397235179709,0.969031426050351,0.966955148767966
0.8865,0.965036640475699,0.969559144581655,0.967657673896549
0.887,0.966121911358641,0.970084629439917,0.968212808257285
0.8875,0.967115303584327,0.97060050389036,0.968703807748769
0.888,0.967898642697093,0.97104734851921,0.969220506437371
0.8885,0.969865891383681,0.971498263834833,0.969710937353323
0.889,0.969992421325686,0.971978797495263,0.970236391258422
0.8895,0.970228323126161,0.972614250389054,0.970804665227516
0.89,0.97204745471345,0.973136985506404,0.971262880318133
0.8905,0.972747341856746,0.973664511579122,0.971723888645344
0.891,0.973738606920777,0.974169338282505,0.972276284194499
0.8915,0.97539416722122,0.974701148537894,0.972813594890148
0.892,0.975474577058332,0.975178247118503,0.973290054583251
0.8925,0.975474577058332,0.975710779628576,0.973857410280927
0.893,0.975474577058332,0.976249647019505,0.974248213899542
0.8935,0.975474577058332,0.97689492120312,0.97472378597696
0.894,0.975474577058332,0.97746441737237,0.975309723403614
0.8945,0.975474577058332,0.977938205093396,0.975789805462881
0.895,0.975474577058332,0.978388515603525,0.976382327268451
0.8955,0.975474577058332,0.978921771752552,0.976952290217084
0.896,0.975474577058332,0.979479525855877,0.977495511061211
0.8965,0.975474577058332,0.980077489331668,0.977967074292355
0.897,0.975474577058332,0.980686755366208,0.97847506921365
0.8975,0.975474577058332,0.981347121129759,0.979022773684844
0.898,0.975474577058332,0.981900494678367,0.979501718856002
0.8985,0.975474577058332,0.982372930626654,0.980120941955245
0.899,0.975474577058332,0.98298898560878,0.980697066577729
0.8995,0.975474577058332,0.983565135512566,0.981407332403671
0.9,0.975474577058332,0.984103616892352,0.981977844434068
0.9005,0.975474577058332,0.984629298836924,0.982455663744219
0.901,0.975474577058332,0.985282677674315,0.98305999575634
0.9015,0.975474577058332,0.985807433567342,0.983637321547584
0.902,0.975474577058332,0.98639044005085,0.98417619617922
0.9025,0.975474577058332,0.986881428224587,0.984728334122243
0.903,0.975474577058332,0.987407653505893,0.9854269561624
0.9035,0.975474577058332,0.987894570617815,0.985916393460746
0.904,0.975474577058332,0.988458851970952,0.986436302254164
0.9045,0.975474577058332,0.989038408438224,0.986909802740904
0.905,0.975474577058332,0.98955901394833,0.98746194691029
0.9055,0.975474577058332,0.990097972220353,0.988013937706626
0.906,0.975474577058332,0.990719325832631,0.988586231831211
0.9065,0.975474577058332,0.991241125545514,0.989202974457515
0.907,0.975474577058332,0.991813284376539,0.989763268429409
0.9075,0.975474577058332,0.992499051533061,0.990295558659359
0.908,0.975474577058332,0.993085068180604,0.99095640624854
0.9085,0.976869959157665,0.993649734406866,0.991506396445157
0.909,0.977602743130114,0.99419139850334,0.992076207566255
0.9095,0.97811954562354,0.994670225233658,0.992674767135992
0.91,0.978891962661709,0.995252012880424,0.993248928286798
0.9105,0.980650446514216,0.995858229522529,0.99380559849913
0.911,0.981030077192816,0.996338961919614,0.994397468677565
0.9115,0.982142590165495,0.996977053974788,0.994867878417469
0.912,0.984254914749884,0.997590723029488,0.995447905486164
0.9125,0.986014600474505,0.998056366917453,0.996035188309774
0.913,0.986117442336983,0.998635038947498,0.996659515192199
0.9135,0.987054900079392,0.999232931896572,0.997250295568355
0.914,0.988714198260819,0.999922962509767,0.997827372692574
0.9145,0.988714198260819,1.000490551221,0.998422403197708
0.915,0.988714198260819,1.00116789954345,0.998905426884132
0.9155,0.988714198260819,1.00170485972472,0.999550963791733
0.916,0.988714198260819,1.00246904548583,1.00026959239319
0.9165,0.988931413824636,1.00312013637149,1.0008305974651
0.917,0.991286342347031,1.00378813593491,1.00141572463629
0.9175,0.992213161802422,1.00435508474197,1.00203329915623
0.918,0.994496448412488,1.00495959990548,1.0026687062803
0.9185,0.996178814006119,1.00566508772791,1.00346626643329
0.919,0.996358630753979,1.00626343867297,1.00409193494309
0.9195,0.996525647889345,1.00681876625477,1.00467723980662
0.92,0.998311401811094,1.0073793542875,1.0052972771527
0.9205,1.00133785291652,1.00811064229623,1.0059681708886
0.921,1.00133785291652,1.00870196602892,1.00646008620344
0.9215,1.00133785291652,1.00932649964313,1.00705811505621
0.922,1.00133785291652,1.00992868537187,1.00772325904501
0.9225,1.00133785291652,1.0104701281822,1.00845618343963
0.923,1.00133785291652,1.01109246691671,1.00901158730651
0.9235,1.00133785291652,1.01173735992863,1.0096259673803
0.924,1.00133785291652,1.0123546894098,1.01023967441832
0.9245,1.00133785291652,1.01299656708518,1.01078894577488
0.925,1.00133785291652,1.01363085160286,1.01150796227902
0.9255,1.00133785291652,1.01421237091949,1.01223403791988
0.926,1.00133785291652,1.01488107203709,1.01277728064058
0.9265,1.00133785291652,1.01547776475769,1.01343265986225
0.927,1.00133785291652,1.0161753467769,1.01407374007337
0.9275,1.00133785291652,1.01686313084339,1.01474700987496
0.928,1.00133785291652,1.01760691191024,1.01533230715896
0.9285,1.00624736299362,1.0181815532441,1.01602685545324
0.929,1.00925156539342,1.01876155853547,1.0166885160881
0.9295,1.01103033528625,1.01942562356483,1.01740755480662
0.93,1.01299651376417,1.02012804200877,1.01806760886806
0.9305,1.01340031708472,1.0208090525098,1.01865434910191
0.931,1.01340031708472,1.02152791085165,1.01922998715251
0.9315,1.01340031708472,1.02211077846653,1.01995764530261
0.932,1.01574978107926,1.02280829720392,1.02067055260234
0.9325,1.01701377046423,1.02348727180857,1.02144285080181
0.933,1.0181832338376,1.02416475316804,1.02200589215913
0.9335,1.01986726752944,1.02478128158912,1.02276930229268
0.934,1.02227278506015,1.02555515148619,1.02343030962229
0.9345,1.02391554032398,1.02625543961852,1.02410361969436
0.935,1.0249493702102,1.02690448225189,1.02473497430078
0.9355,1.0249493702102,1.02754134506612,1.02546215890044
0.936,1.0249493702102,1.02832906349139,1.02611576691844
0.9365,1.0249493702102,1.02895414353002,1.02676640193203
0.937,1.0249493702102,1.02957597129281,1.02730060639956
0.9375,1.0249493702102,1.03024243269247,1.02803938093222
0.938,1.0249493702102,1.03101379941982,1.02875119714949
0.9385,1.0249493702102,1.03185783381139,1.02941682829138
0.939,1.0249493702102,1.03258387986036,1.03007971333817
0.9395,1.0249493702102,1.03313339317382,1.03072658524398
0.94,1.0249493702102,1.0339472026016,1.03160914794645
0.9405,1.0249493702102,1.03463134407242,1.03239595058648
0.941,1.0249493702102,1.03541933285161,1.03303284646878
0.9415,1.0249493702102,1.03616734846497,1.03376221394025
0.942,1.0249493702102,1.03685276963493,1.034359833937
0.9425,1.0249493702102,1.03769225049801,1.03508973379784
0.943,1.0249493702102,1.03839658420973,1.03577760803867
0.9435,1.0249493702102,1.0389796028821,1.03657334428486
0.944,1.0249493702102,1.03965786822286,1.03731731789214
0.9445,1.0249493702102,1.04039253285881,1.03816852602895
0.945,1.02501248648171,1.04113929725724,1.03881069205467
0.9455,1.02605286026544,1.04198132735027,1.03945728897355
0.946,1.02713847621374,1.0427516213676,1.04018540902315
0.9465,1.03256880521831,1.04344354495732,1.04092955163571
0.947,1.03559240942225,1.04435977267242,1.0418034251186
0.9475,1.03602693820135,1.04534345884012,1.04252508791253
0.948,1.0363008705177,1.04606408550112,1.04337929474628
0.9485,1.04067027250358,1.04687932104595,1.04419547768054
0.949,1.04178585100354,1.04768744013927,1.04520090654963
0.9495,1.04246273638602,1.0485930280507,1.04592293393713
0.95,1.04246273638602,1.04933939932467,1.04668431890071
0.9505,1.04667001220076,1.05024050857328,1.04760045983464
0.951,1.04667001220076,1.05120523734118,1.04849255800904
0.9515,1.04667001220076,1.05208883292523,1.04921776219913
0.952,1.04667001220076,1.05294237235897,1.05015095636641
0.9525,1.04667001220076,1.05373735221513,1.05113332431404
0.953,1.04667001220076,1.05462939195481,1.05199469771839
0.9535,1.04667001220076,1.05574138871216,1.05290030631697
0.954,1.04667001220076,1.05661664852491,1.05371053902276
0.9545,1.04667001220076,1.05743926562984,1.05460504401592
0.955,1.04667001220076,1.05851164564963,1.05555036444786
0.9555,1.04894992383326,1.05937200737136,1.05650881161837
0.956,1.05081305718567,1.06037548210372,1.05733008497087
0.9565,1.0553130575839,1.06121696943627,1.0582287632432
0.957,1.05691139387901,1.0621808093256,1.05917276908156
0.9575,1.05809598425123,1.06313714113811,1.0601321226021
0.958,1.06004328784557,1.06411576333988,1.06102918535643
0.9585,1.06311955043086,1.06490769670416,1.06186413201927
0.959,1.06662359890974,1.06575492327209,1.06291840731018
0.9595,1.0667803051313,1.06675390875302,1.06385144920072
0.96,1.0667803051313,1.06771883728163,1.06477879093356
0.9605,1.0667803051313,1.06873244414311,1.06568502451375
0.961,1.0667803051313,1.06955002977646,1.06669474546519
0.9615,1.0667803051313,1.07065927737432,1.06767635448372
0.962,1.0667803051313,1.07178039983277,1.06871072558949
0.9625,1.0667803051313,1.07274324735535,1.06959213252734
0.963,1.0667803051313,1.07362567494015,1.07073824701249
0.9635,1.0667803051313,1.07468675550572,1.07188699244046
0.964,1.0667803051313,1.0755959980115,1.07299098679872
0.9645,1.0667803051313,1.07657180317776,1.07388302838465
